id,date,tradeName,legalName,city,areaWithInCity,landlineNumber,mobileNumber,contactPerson,website,socialMediaLinks,about,about_us,logo,likes,tradeLicense,listingAgreement,featured,createdAt,updatedAt,userId
b2ed5051-5442-404d-a2c9-5b31c93372e4,2021-03-29T22:40:21.178Z,Super Light (ST),Super Light Accessories Trading LLC,Abu Dhabi,Musaffah M13,97125565709,971561464292,M.S. Hossain,"","""{}""",Please fill me,Please fill me,1617057766290.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,fd2d614a-1eae-4817-b701-e0fe5eb54e85
b2eeb8a5-f7a0-4df1-8ea8-d712f1d93ea8,2021-01-29T10:07:43.249Z,Systemair,Systemair Trading L.L.C,Dubai,Al Barsha,97143477901,971554832976,Kaushik,https://www.systemair.com/,"""{\""facebook\"":\""https://www.facebook.com/Systemair/\"",\""linkdin\"":\""https://www.linkedin.com/company/systemair/\"",\""youtube\"":\""https://www.instagram.com/systemair/\"",\""location\"":\""https://goo.gl/maps/fsTtrgiLL5uTduhr7\""}""","Systemair is a leading ventilation company with operations in 50 countries in Europe, North America, South America, the Middle East, Asia, Australia and Africa. Systemair has well-established operations in growth markets. The Group's products are marketed under the Systemair, Frico, Fantech and Menerga brands.","Systemair is a leading ventilation company with operations in 50 countries in Europe, North America, South America, the Middle East, Asia, Australia and Africa. Systemair has well-established operations in growth markets. The Group's products are marketed under the Systemair, Frico, Fantech and Menerga brands.",1611932705773.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-17 21:22:04.000000,d3a117bd-6254-465c-b51c-9a1f67290c37
b2ef4d29-4177-4763-bb27-98526687b6c3,2021-02-11T10:07:12.110Z,Tohaf Italia Marble & Granite,Tohaf Italia Marble & Granite,RAK,Al Rams Road,97172665870,971505302260,Mohammad,"","""{\""youtube\"":\""https://www.instagram.com/tohaf.italia/?hl=en\"",\""location\"":\""https://goo.gl/maps/as4reXNtAXEp9z6J7\""}""","Tohaf Italia Marble & Granite is a sole proprietorship established in 2005.  We sell all types of marble, granite, and natural stone. We also provide the best quality of natural Omani marble and artificial marble.  Our team of experts will handle your job","Tohaf Italia Marble & Granite is a sole proprietorship established in 2005.  We sell all types of marble, granite, and natural stone. We also provide the best quality of natural Omani marble and artificial marble.  Our team of experts will handle your job with care and respect and is ready to design all the details to remodel your kitchen countertops, external and internal stairs, and the installation of marble and granite flooring to add refined elegance to your spaces.",1613039107555.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,337bb4e7-b100-4c4e-bebd-3e5b7a310be3
b2f0a2e5-d7d3-49da-9ae1-a470d160e757,2021-01-30T13:50:08.395Z,Al Mostaqbl Alternative Energy Equipments,Al Mostaqbl Alternative Energy Equipments Trading,RAK,Al Khzaan,97100000000,971505033730,Kafel elden,"","""{}""",Please fill me,Please fill me,1612015414723.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,57f041c7-fd0a-4bde-8a47-d053fb256af8
b31e9f00-81cd-40e4-b933-5a5911460d6c,2021-03-16T17:24:24.852Z,Jalal Al Najjar,Jalal Al Najjar Ceramic & Sanitary ware,Sharjah,Industrial Area 4,97165332820,971501247413,Mohammed Noor,"","""{}""",Please fill me,Please fill me,1615915569075.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,6b56c8b8-66dd-4258-b4dc-cfbbad662db4
b3373504-c631-4a42-888d-12e53f95526b,2021-01-29T10:07:43.249Z,Rapid Cool,Rapid Cool Trading LLC,Dubai,Business Bay,97144256663,971503575906,Jeevan Prakash,https://www.rapidcool.ae/,"""{\""location\"":\""https://goo.gl/maps/ks4yd6xWZLUteyL56\""}""","Rapid Cool Group (RCG) of Companies is a leading player in the HVAC industry. Established in 1995, as a trading office in Dubai, the group today has 9 branches across the UAE in Dubai, Abu Dhabi and Sharjah. We have 150 people are in our workforce and have been part of several major projects both in the UAE and Gulf. Today, the company has three major divisions: Manufacturing, Trading and Services.","Rapid Cool Group (RCG) of Companies is a leading player in the HVAC industry. Established in 1995, as a trading office in Dubai, the group today has 9 branches across the UAE in Dubai, Abu Dhabi and Sharjah. We have 150 people are in our workforce and have been part of several major projects both in the UAE and Gulf. Today, the company has three major divisions: Manufacturing, Trading and Services.",1611917784394.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-24 22:03:28.000000,079be239-a732-4a38-9667-87379e01e126
b3d6cb07-468a-495e-a11d-43c5beb5fa2d,2021-08-16T15:55:30.466Z,Top Star Building Materials Trading,Top Star Building Materials Trading LLC,Abu Dhabi,Al Ain city industrial area,97137331585,971527989415,Rahim alam,"","""{}""",Please fill me,Please fill me,1629137635504.png,0,"","",false,2021-08-16 18:13:55.613000,2021-08-16 18:13:55.000000,a57bc958-6a00-4acd-bcb0-23ad8e0f67c2
b3f469bf-9384-4aaa-9321-4bde039818c0,2021-02-17T15:15:55.232Z,Al Madar Al Azraq,Al Madar Al Azraq Building Material Tr.,Sharjah,Industrial Area 4,97100000000,971501011742,Mohammed,"","""{\""location\"":\""https://g.page/union-mall-sh?share\""}""","Al Madar Al Arzaq is situated in Industrial Area 4, Sharjah, UAE. We sell aluminum & PVC, metal and wood doors. Any query related to these items , feel free to contact us anytime.","Al Madar Al Arzaq is situated in Industrial Area 4, Sharjah, UAE. We sell aluminum & PVC, metal and wood doors. Any query related to these items , feel free to contact us anytime.",1613586294368.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-08-22 09:20:38.000000,5ca3fb0c-7bd5-4c93-98cc-e07290fea2f9
b3fea4fa-20fd-42f6-874f-02fa11804543,2021-09-11T14:57:15.353Z,Light Scaffolding,Light Scaffolding,Abu Dhabi,Musaffah Industrial Area M 11,97125565232,971568181805,Karim ashraf,"","""{}""",Please fill me,Please fill me,1631438538478.jpg,0,"","",false,2021-09-11 15:07:54.722000,2021-09-12 09:22:20.000000,d1baba08-b12d-4592-ad4e-e78cd05f5d33
b4412cc0-7107-46b1-a73b-dab03184102b,2020-12-30T08:18:34.855Z,Abaft ME,Abaft middle East transformer industries LLC,Um AL Qiwain,Al Muqta1,97167672372,971554856626,Sales Manager: Mr. Satish,https://www.abaftme.com/,"""{\""location\"":\""https://goo.gl/maps/JFHbBUesLPyko9qr7\""}""",Abaft Middle East Transformers is a prestigious manufacturer in the UAE that provides the broadest transformers spectrum to the industry. Our design and development wing is ready to meet any challenging requirement of the client.,Abaft Middle East Transformers is a prestigious manufacturer in the UAE that provides the broadest transformers spectrum to the industry. Our design and development wing is ready to meet any challenging requirement of the client.,1611646467585.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,cfbda0e1-3888-42c1-9b07-fd8f49e8fbce
b445159a-91d4-4a61-afb0-f57ee541be87,2021-01-30T11:50:18.063Z,Al Fatah,Al Fatah International L.L.C,Dubai,Al Qouz,97143383377,971553050963,Faisal,http://www.fatahint.com/,"""{\""location\"":\""https://goo.gl/maps/S4333GYQMPm6q7aFA\""}""","Over the years, Al Fatah International have developed an excellent sourcing network from different countries, identifying quality products to suit the ever-changing market demands of UAE & other GCC countries.
Having built an extensive infrastructure for storage, sales & distribution network with Head Office in Dubai & full-fledged branches & warehouses in Abu Dhabi & Ras Al Khaimah backed by prompt customer service. Al Fatah International today is one of the leading building materials trading companies in UAE reliable for quality and service.","Over the years, Al Fatah International have developed an excellent sourcing network from different countries, identifying quality products to suit the ever-changing market demands of UAE & other GCC countries.
Having built an extensive infrastructure for storage, sales & distribution network with Head Office in Dubai & full-fledged branches & warehouses in Abu Dhabi & Ras Al Khaimah backed by prompt customer service. Al Fatah International today is one of the leading building materials trading companies in UAE reliable for quality and service.",1612815957317.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-17 21:55:48.000000,c9cf7077-6fd8-4c01-8907-a990de0a2167
b48e9ceb-5ccc-4018-b023-d50ae3ffaae9,2020-11-27T14:22:12.176Z,International,International Building Materials LLC,Abu Dhabi,Fatima Bint Mubarak Street,97126427232,971554737200,Isa Jamal- Sales Executive,"","""{\""youtube\"":\""https://www.instagram.com/ibm.uae/\""}""",Please fill me,Please fill me,1611606233278.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,d283e6f6-5293-4bd4-9e27-4c52219f6df2
b4a7bb99-d489-480d-b6d5-9328b0f607bb,2021-03-19T18:14:06.329Z,Atlanta General Trading,Atlanta General Trading Est,Abu Dhabi,Musaffah M 9,97100000000,971544404702,Mubeer,"","""{\""location\"":\""https://goo.gl/maps/z7VbiSmmumgFntqZ8\""}""","In order to meet the rapidly growing demand for power generators in the UAE market, Atlanta General Trading has set up a fully owned shop in Musaffah M9 to provide efficient cost-effective clean energy power solutions.","In order to meet the rapidly growing demand for power generators in the UAE market, Atlanta General Trading has set up a fully owned shop in Musaffah M9 to provide efficient cost-effective clean energy power solutions.",1616179259585.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-30 20:39:44.000000,442756ab-76ec-497c-aae3-fcbe8a136cfe
b4b90a37-ed1d-4820-9e78-30cb7d96c06c,2021-08-16T19:52:34.393Z,House Of Bolts & Fastener Accessories Trading,House Of Bolts & Fastener Accessories Trading Co,Abu Dhabi,Musaffah Industrial Area M 34,97125578887,971564095077,Hozefa,http://houseofbolts.ae/,"""{}""",Please fill me,Please fill me,1629143958296.jpg,0,"","",false,2021-08-16 19:59:18.526000,2021-08-16 19:59:18.000000,eb669dc5-1b31-45dc-b2b1-8789dda437de
b4ef00d3-0155-4292-b222-a7a5cc5b99bd,2021-09-12T09:42:07.788Z,High Home Ceramic,High Home Ceramic,Abu Dhabi,AL Ain City Industrial Area,97137663171,971566660870,Khaled,"","""{}""",Please fill me,Please fill me,1631441585560.png,0,"","",false,2021-09-12 10:13:05.840000,2021-09-12 10:13:05.000000,bee8f310-8cee-4cd9-a2cc-11bc8486b397
b4f99dfa-0f9d-440d-80ff-3eee3741f651,2021-05-30T19:30:44.817Z,Grand,Grand building materials llc,Abu Dhabi,Musaffah,97125548606,971543094779,Gurubreet,"","""{}""",Please fill me,Please fill me,1622324647977.png,0,"","",false,2021-05-29 21:44:08.082000,2021-05-29 21:44:08.000000,38eda27d-0ec8-4a00-a4f4-2c036cb28585
b50a05ba-f21c-42d4-bb92-df02cc5ee5d1,2021-06-24T15:00:15.058Z,Abdul Basit Trading,Abdul Basit Elect. & Sanitary Tools Trading,Ajman,Industrial Area,971567300145,971567300145,Sudheer Muhammed,"","""{}""",Please fill me,Please fill me,1624546950998.jpg,0,"","",false,2021-06-24 15:02:31.739000,2021-06-24 15:02:31.000000,d7411adf-ffa0-4478-91c3-65c2008ed56f
b5250006-515b-43d9-8497-cc96d3f69a2f,2020-11-27T09:41:38.058Z,Reinbach,Reinbach General Trading,Dubai,Al Warsan,97142885488,971525012070,"",https://www.reinbach.net/,"""{\""location\"":\""https://g.page/reinbach-dubai?share\""}""","Reinbach™ Sanitaryware Limited The fastest growing company in the field of sanitary wares. Keeping the needs of the modern customer in mind, Reinbach™  opens the doorway to the world of style. An extensive product portfolio that includes high end showers, water Mixers ,Bathroom Accessories,Public Area Products,Plumbing and Fittings,Bathtubs,Shower Trays,Shower Enclosures,Concealed Tanks Mirrors,  Seats & Covers, besides sanitary ware and faucets, has made Reinbach™ the primary choice of customers looking for stylish products in a contemporary lifestyle.","Reinbach™ Sanitaryware Limited The fastest growing company in the field of sanitary wares. Keeping the needs of the modern customer in mind, Reinbach™  opens the doorway to the world of style. An extensive product portfolio that includes high end showers, water Mixers ,Bathroom Accessories,Public Area Products,Plumbing and Fittings,Bathtubs,Shower Trays,Shower Enclosures,Concealed Tanks Mirrors,  Seats & Covers, besides sanitary ware and faucets, has made Reinbach™ the primary choice of customers looking for stylish products in a contemporary lifestyle.",1611605215919.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-24 22:11:49.000000,a1247a10-b7cc-4f0c-a73f-98f6f0a58275
b536fd22-6c43-43d0-a7f8-0243833f624a,2021-01-24T21:37:55.056Z,Saad,Saad Gypsum and Cements Products,Abu Dhabi,Musaffah,97125550959,971501090091,Ziad,http://www.saadcement.com/,"""{\""location\"":\""https://goo.gl/maps/Q1K7sv8dfmJuekrt9\""}""","Saad Gypsum and Cement Products was established in 2002. We are part of a group of companies specified in the cement trading industry. Our business has grown tremendously in the last ten years, and today we are one of the leader in cement and gypsum tradi","Saad Gypsum and Cement Products was established in 2002. We are part of a group of companies specified in the cement trading industry. Our business has grown tremendously in the last ten years, and today we are one of the leader in cement and gypsum trading throughout the entire UAE. We have a huge and loyal customer base, including the most reputed ready mix, precast and block factories in the region, and we are currently the authorized dealer for the Sharjah Cement Factory.",1611657158302.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,d1a032bc-cea8-4059-b58a-0af1825ed8a3
b5da823d-83c7-4846-a454-125688b52785,2021-06-24T20:58:40.989Z,Salin Home Furniture & Decor,Sallien Aluminum & Carpentry works,Abu Dhabi,Al Ain city,97100000000,971559670237,Muhani,"","""{}""",Please fill me,Please fill me,1624483063801.jpg,0,"","",false,2021-06-23 21:17:43.976000,2021-06-23 21:17:44.000000,f049121c-13f0-427a-9ce3-9b6744cfa550
b5dae533-8270-4d8b-8c72-e83795488b69,2020-11-27T09:41:38.058Z,Pure Water Technology,Pure Water Technology,Abu Dhabi,Najda Street,97126765368,971551088195,Alsayed Adel Alsayed,https://www.purewater-int.com/,"""{\""location\"":\""https://goo.gl/maps/r3BTiGCBPbWNwbvJ6\""}""","Pure Water Technology is a leader in engineering, procurement and construction of water
and wastewater treatment plants for commercial, industrial and municipal sector with backed
up in-house engineering support to provide solutions to your entire tempora","Pure Water Technology is a leader in engineering, procurement and construction of water
and wastewater treatment plants for commercial, industrial and municipal sector with backed
up in-house engineering support to provide solutions to your entire temporary, emergency
and long term total water and wastewater management resource recovery needs.",1611605980334.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,ae64055e-22d3-4a60-8f87-4e10ecf5839c
b624e994-91f6-4eef-b725-fb75034c194a,2021-07-14T19:29:50.585Z,MIGT,Muhammad Ismail General Trading LLC,Ajman,Jurf 1,971555166500,971562275877,Zubair Muavia,"","""{}""",Please fill me,Please fill me,1626291848311.jpg,0,"","",false,2021-07-14 19:44:09.072000,2021-07-14 19:44:09.000000,0eaaf4db-fdcf-447f-9acf-60897b76a042
b6430355-09f4-439b-a4cb-07b8721c2945,2021-05-22T19:25:56.010Z,Dot Net,Dot Net Electrical & Sanitary Trading,Abu Dhabi,Musaffah Shabiya ME 12,97125554877,971564140432,Basheer,"","""{}""",Please fill me,Please fill me,1621713237579.jpg,0,"","",false,2021-05-22 19:53:58.828000,2021-05-22 19:53:59.000000,be22d82f-c8af-4968-b638-6b68f717a75a
b67e8e71-7f11-4523-b855-775d73d4d6fc,2021-03-29T20:43:23.780Z,Al Jalal Electrical,Al Jalal Electrical Trading EST,Abu Dhabi,Musaffah,97125597797,971555291181,Eng. Anas,https://www.aljalalelectrical.com/,"""{\""location\"":\""https://goo.gl/maps/dWGtvwRBpWyoFSgk9\""}""","Al Jalal Trading Establishment is a leading electrical powerhouse established in 1974 in the UAE. With a strong presence, having five outlets located in Dubai, Abu Dhabi, Ajman, Sharjah, Ras Al Khaimah, and a Projects division, the company overall has a team of over 100 dedicated qualified employees. With an immense database of key clients, we have been, and continue to be, contributing to projects all over the UAE in the industrial, Oil & Gas, marine, urban construction, hospitality, healthcare & education, utilities, and transport sectors.","Al Jalal Trading Establishment is a leading electrical powerhouse established in 1974 in the UAE. With a strong presence, having five outlets located in Dubai, Abu Dhabi, Ajman, Sharjah, Ras Al Khaimah, and a Projects division, the company overall has a team of over 100 dedicated qualified employees. With an immense database of key clients, we have been, and continue to be, contributing to projects all over the UAE in the industrial, Oil & Gas, marine, urban construction, hospitality, healthcare & education, utilities, and transport sectors.",1616969212418.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-06-05 21:15:41.000000,d46959ac-0a78-4166-babb-92c1105f0caf
b693b203-7d1a-4888-b911-49fc9849987d,2021-02-15T19:51:30.214Z,Big Machinery,Big Machinery FZCO,Dubai,Jebel Ali Freezone,97148831634,971505854228,Zia uddin,http://www.bigmachineryuae.com/,"""{\""location\"":\""https://goo.gl/maps/rzp6rXZYhhNLQJFp8\""}""","BIG Machinery FZCO was founded 25 years ago in the UAE. Since our venture into the business of Heavy Construction Machinery & Equipment, we are successfully operating in the sales as well as providing the lifting Equipment on Rental Employment throughout the UAE. Our Group deals in all kinds, types and models of Construction Machinery & Equipments, JCB Machines, Cranes, Wheel Loaders, Road Rollers, Motor Graders, Excavators, Bulldozers, Plants, Drilling Equipment and series of other range of Machines.","BIG Machinery FZCO was founded 25 years ago in the UAE. Since our venture into the business of Heavy Construction Machinery & Equipment, we are successfully operating in the sales as well as providing the lifting Equipment on Rental Employment throughout the UAE. Our Group deals in all kinds, types and models of Construction Machinery & Equipments, JCB Machines, Cranes, Wheel Loaders, Road Rollers, Motor Graders, Excavators, Bulldozers, Plants, Drilling Equipment and series of other range of Machines.",1613352954606.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-17 20:55:42.000000,1566db6d-cbf4-4e75-84c7-cd9332eaa3b0
b6c2c8ff-2e2b-4207-84e0-5bfbf202fed6,2021-01-27T16:20:58.807Z,Althiqa,Althiqa Security and Surveillance Equipments,Ajman,muweihat,97165634082,971556360533,Muhammad Qureshi,"","""{\""location\"":\""https://goo.gl/maps/25WwcKomF92wJDvv5\""}""","Althiqa security and surveillance equipments located in Muweihat Ajman, supplies and installs cctv camera and systems all over the UAE. Please feel free to visit our instagram page for more details.","Althiqa security and surveillance equipments located in Muweihat Ajman, supplies and installs cctv camera and systems all over the UAE. Please feel free to visit our instagram page for more details.",1611767210536.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-24 14:11:06.000000,5e8d5b89-6cac-4447-b619-ce5309ef9720
b701525a-b08a-4d0e-8a7d-ba5db64a03dc,2021-06-24T20:58:40.989Z,KBM,Al Kareem Building Material Trading LLC,Ajman,New Industrial Area,97100000000,971552907998,Mustafa,"","""{}""",Please fill me,Please fill me,1624484888115.jpg,0,"","",false,2021-06-23 21:48:08.821000,2021-06-23 21:48:08.000000,b05f1903-b791-4c58-b3a9-208623503ecf
b70aae49-4417-4bdb-b809-b96a9494fe5c,2021-02-16T00:01:32.647Z,MAQ BM,Mohd Al Qama Building Material Trading LLC,Dubai,Barsha,97143884088,971505288395,Suresh,http://www.maqbm.com/,"""{\""location\"":\""https://goo.gl/maps/TLkNyyjkvfSbwXNU7\""}""","Mohd Al Qama Building Materials is a fast growing retail chain headquartered in Dubai, UAE specializing in construction and industrial supplies. Since its foundation in 2004, Mohd Al Qama Building Materials Trading LLC has expanded into 7 branches across Dubai by handling both retail and project sales. Our Ceramics division is an authorized RAK Ceramics dealer. Our project division handles bulk sales and specializes in MDF, Plywood, water heaters,etc.","Mohd Al Qama Building Materials is a fast growing retail chain headquartered in Dubai, UAE specializing in construction and industrial supplies. Since its foundation in 2004, Mohd Al Qama Building Materials Trading LLC has expanded into 7 branches across Dubai by handling both retail and project sales. Our Ceramics division is an authorized RAK Ceramics dealer. Our project division handles bulk sales and specializes in MDF, Plywood, water heaters,etc.",1613434131204.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-15 11:09:24.000000,08761853-f454-472b-bb18-3f4c32068a0c
b735c97d-7392-4e52-a1e5-f7d3193a019c,2021-09-12T20:11:45.421Z,Al Nayfah Agricultural,Al Nayfah Agricultural Company Sole Proprietorship,Abu Dhabi,Al Ain city industrial area,97137531614,971508813614,Omar,"","""{}""",Please fill me,Please fill me,1631570575610.jpg,0,"","",false,2021-09-12 20:57:51.951000,2021-09-13 22:02:58.000000,6dbbd57a-cbe2-40f4-884a-ec2152b88822
b7c9e4ee-1630-4f3b-9519-52cffbbf5d88,2021-03-11T14:38:48.380Z,Tools Line Hardware,Tools Line Hardware LLC,Abu Dhabi,Musaffah M9,97125522940,971589053406,Rasheed,"","""{}""",Please fill me,Please fill me,1615547925361.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,35390c4b-4c82-471e-8247-fce4839aa82c
bb1429d1-3585-4f68-b278-450112119c60,2021-07-21T09:57:44.394Z,Siddique Mustafa (Sharjah),Siddique Mustafa & sons Co. LLC,Sharjah,Rolla,97165638056,971559270331,Tariq,https://smsgroup.me/,"""{}""",Please fill me,Please fill me,1626863085826.jpg,0,"","",false,2021-07-21 10:24:46.591000,2021-07-21 10:24:46.000000,218354e0-a8e9-4637-87ff-27e5ad0fd463
bb1e9af9-389d-406b-8016-d8777863b2af,2021-08-16T14:41:10.860Z,Al Rawi Air-Conditioning Spare Parts,Al Rawi Air-Conditioning Spare Parts,Abu Dhabi,Musaffah Industrial area M 34,97125514845,971504927672,Ghulam mohi eddin,http://www.alrawiac.com/,"""{}""",Please fill me,Please fill me,1629127390122.jpg,0,"","",false,2021-08-16 15:23:10.231000,2021-08-16 15:23:10.000000,332d60d1-3559-463a-8d31-f3ed1c776083
b7e906ea-a328-4b6e-ae65-99d6529907d2,2021-02-13T11:33:29.444Z,Eco Planet,Eco Planet General Trading LLC,Ajman,Jurf,97167441881,971567441881,Mr. Manesh,https://ecoplanet.ae/,"""{\""facebook\"":\""https://m.facebook.com/EcoPlanetUAE/\"",\""linkdin\"":\""https://www.linkedin.com/company/ecoplanet/\"",\""youtube\"":\""https://www.instagram.com/ecoplanetuae/\"",\""location\"":\""https://g.page/EcoPlanetIndustriesUAE?share\""}""","Ecoplanet is a technology-driven enterprise with a massive bank of experience in designing and manufacturing movable sanitization products suitable for all types of spaces – both residential & commercial. Understanding the need for maintaining health and hygiene under all circumstances, all our products are manufactured with environmental-friendly products and designed to last long and offer ultimate luxury & convenience for the users.
We are acclaimed as the best portable sanitation manufacturing company in UAE.","Ecoplanet is a technology-driven enterprise with a massive bank of experience in designing and manufacturing movable sanitization products suitable for all types of spaces – both residential & commercial. Understanding the need for maintaining health and hygiene under all circumstances, all our products are manufactured with environmental-friendly products and designed to last long and offer ultimate luxury & convenience for the users.
We are acclaimed as the best portable sanitation manufacturing company in UAE.",1613217391313.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-18 22:13:10.000000,d539d300-d93f-46c2-a712-2eddf9385a0f
b81ed2d8-cb53-4b19-8399-d4dce8613c81,2021-08-16T15:55:30.466Z,Tahir Niazi Store,Tahir Niazi Store,Abu Dhabi,Musaffah Industrial area M 34,97125548875,971503305100,Aftab,"","""{}""",Please fill me,Please fill me,1629137798972.jpg,0,"","",false,2021-08-16 18:16:39.089000,2021-08-16 18:16:39.000000,4c46e3d8-4347-4727-b80f-4fe86899d8c0
b843306b-960d-451c-a4db-cdff3e04ee60,2021-01-29T10:07:43.249Z,TAB,Tareeq Al Buhaira Equipment Machinery Trading,Sharjah,Industrial Area 17,97100000000,971582735566,Saif,"","""{\""location\"":\""https://goo.gl/maps/ndiT95bALN9phxzw5\""}""","Tareeq Al Buhaira Equipment Machinery Trading is located in Industrial Area 17 Sharjah - UAE. We supply power tools, hand tools and generators, we also have accessories and parts for power tools such as carbon and armature. We also provide building material calibration services, and tools repairing services. In addition to that, we have all the above materials for rental. Generators can be repaired as well. All black and Decker parts are also available.","Tareeq Al Buhaira Equipment Machinery Trading is located in Industrial Area 17 Sharjah - UAE. We supply power tools, hand tools and generators, we also have accessories and parts for power tools such as carbon and armature. We also provide building material calibration services, and tools repairing services. In addition to that, we have all the above materials for rental. Generators can be repaired as well. All black and Decker parts are also available.",1611932901042.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-28 21:48:47.000000,1e9f3f59-81ae-491b-a442-4ce3fe8f06c0
b8a4b2c4-0fc2-47af-b9cb-23ab99dfcdc3,2021-03-17T14:36:13.215Z,Tareeq Al Saadah,Tareeq Al Saadah Building Material Trading,Sharjah,Industrial Area 4,97165338984,971501777618,Omar,"","""{\""location\"":\""https://goo.gl/maps/RRdiG1BGZjnaqq8M7\""}""","Tareeq Al Saadah Building Material Trading  is your reliable supplier in Sharjah, UAE to shop all your construction needs for bathroom renovation. We have a wide variety of flooring tiles and sanitary ware. Visit our shop and benefit from our discounted prices","Tareeq Al Saadah Building Material Trading  is your reliable supplier in Sharjah, UAE to shop all your construction needs for bathroom renovation. We have a wide variety of flooring tiles and sanitary ware. Visit our shop and benefit from our discounted prices",1615998266554.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-09-19 21:52:47.000000,958674bb-1d37-49d6-89c1-fc68061bdf7c
b8ab6c6f-3ac2-4755-b0c9-9046260170b1,2021-07-22T19:28:40.043Z,Noor Al Qasimiah,Noor Al Qasimiah Building Material Trading,Sharjah,"Industrial Area 4, Benaa Center",97100000000,971509670790,Hanif,"","""{}""",Please fill me,Please fill me,1626983056948.jpg,0,"","",false,2021-07-22 19:44:17.161000,2021-07-22 19:44:17.000000,efece477-b935-4a86-b9b5-3273be15ac6a
b9036af8-e9df-4ec2-aafd-454c405db343,2020-11-27T14:22:12.176Z,Diamond Home,Diamond Home Sanitary Materials Trading,Abu Dhabi,Al Najda Street,97124463778,971503210221,Osama Goher,"","""{\""facebook\"":\""https://www.facebook.com/pages/category/Home-Improvement/Diamond-Home-Sanitary-Ware-Trading-105076837966754/\"",\""youtube\"":\""https://www.instagram.com/diamond_home_ad/\"",\""location\"":\""https://goo.gl/maps/VEGsiwTpWrmSkVhr8\""}""","Visit our showroom in Al Najda Street, Abu Dhabi to discover our unique products that are of exceptional quality, high durability, and excellent value for money.","Visit our showroom in Al Najda Street, Abu Dhabi to discover our unique products that are of exceptional quality, high durability, and excellent value for money.",1611606130629.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,d9fdcd79-6cc8-4d47-b91a-c076c967d1f8
b90f97f2-883e-40ca-93e4-f3fab11e3c07,2021-07-14T20:08:35.274Z,Njoom Al Bawadi Building Materials,Njoom Al Bawadi Building Materials Trading,Abu Dhabi,Al Ain City Industrial Area,97137803058,971564841509,Ahmed,"","""{}""",Please fill me,Please fill me,1626293942497.jpg,0,"","",false,2021-07-14 20:19:02.681000,2021-07-14 20:19:02.000000,f0fed49b-6014-4721-994b-08ec4cef81ad
b9131430-a00e-40c4-93a1-ea62809dadcf,2020-11-27T14:22:12.176Z,Sare,Sama Al Rolla Elect. & Sanitary ware tr. LLC,Sharjah,Al Nabba,97165269692,971508663001,Mr. Mohamed Sarwar Jalal,"","""{\""location\"":\""https://goo.gl/maps/aTnEdnhDTbap3HWj6\""}""","Sama Al Rolla located in Sharjah, UAE supplies all kinds of electrical, sanitary & hardware items. They also provide safety gear equipment for construction workers.","Sama Al Rolla located in Sharjah, UAE supplies all kinds of electrical, sanitary & hardware items. They also provide safety gear equipment for construction workers.",1611607570020.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-28 10:33:28.000000,307e2ef7-f89a-4a9d-b9f2-b8ed8555e814
b9572a83-df1b-4a0d-86fc-07f649a0cf6c,2021-02-12T22:49:08.385Z,Symphony Hardware,Symphony Hardware Trading L.L.C,Abu Dhabi,Musaffah M 11,97126665740,971509041656,Shamem,"","""{}""",Please fill me,Please fill me,1613170430879.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,fb7c1da7-3f8c-4e66-9a46-74aae36f4115
